extraSmall.LargeTitle:NYTCheltenham-Bold:17 -> (size: 16.000, ld: 3.200, lh: 16.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-Book:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-BookItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-ExtraBoldItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-ExtraLight:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-ExtraLightItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-LightSC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenham-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamCond-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamCond-BoldXC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamCond-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamSH-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamSH-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamSH-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamSH-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamWide-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTCheltenhamWide-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTDDingbats-Pi:17 -> (size: 15.000, ld: 0.135, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-ExtraBoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTFranklin-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTImperial-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTKarnak-Black:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-BlackCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-BoldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Light:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-LightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Medium:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-MediumCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Semibold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-SemiboldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Text:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-Thin:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-ThinCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-UltraLight:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnak-UltraLightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTKarnakCondensed-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Headline:NYTStock-Bold:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Headline:NYTStock-Regular:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-Book:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-BookItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-ExtraBoldItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-ExtraLight:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-ExtraLightItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-LightSC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenham-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamCond-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamCond-BoldXC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamCond-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamSH-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamSH-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamSH-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamSH-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamWide-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTCheltenhamWide-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTDDingbats-Pi:17 -> (size: 15.000, ld: 0.135, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-ExtraBoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTFranklin-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTImperial-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Body:NYTKarnak-Black:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-BlackCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-BoldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Light:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-LightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Medium:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-MediumCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Semibold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-SemiboldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Text:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-Thin:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-ThinCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-UltraLight:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnak-UltraLightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTKarnakCondensed-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Body:NYTStock-Bold:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Body:NYTStock-Regular:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-Book:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-BookItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-ExtraBoldItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-ExtraLight:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-ExtraLightItal:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-LightSC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenham-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamCond-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamCond-BoldXC:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamCond-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamSH-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamSH-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamSH-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamSH-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamWide-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTCheltenhamWide-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTDDingbats-Pi:17 -> (size: 15.000, ld: 0.135, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-ExtraBold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-ExtraBoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-Light:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-LightItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-Medium:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-MediumItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTFranklin-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-Italic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-Regular:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-Semibold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTImperial-SemiboldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTKarnak-Black:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-BlackCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-BoldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Light:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-LightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Medium:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-MediumCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Semibold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-SemiboldCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Text:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-Thin:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-ThinCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-UltraLight:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnak-UltraLightCursive:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTKarnakCondensed-Bold:17 -> (size: 15.000, ld: 0.000, lh: 18.000, lhr: 120%
extraSmall.Callout:NYTStock-Bold:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Callout:NYTStock-Regular:17 -> (size: 15.000, ld: 1.125, lh: 15.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-Book:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-BookItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-ExtraBold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-ExtraBoldItal:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-ExtraLight:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-ExtraLightItal:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-Light:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-LightItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-LightSC:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenham-MediumItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamCond-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamCond-BoldXC:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamCond-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamSH-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamSH-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamSH-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamSH-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamWide-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTCheltenhamWide-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTDDingbats-Pi:17 -> (size: 14.000, ld: 0.126, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-ExtraBold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-ExtraBoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-Light:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-LightItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-Medium:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-MediumItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-Semibold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTFranklin-SemiboldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-Bold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-BoldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-Italic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-Regular:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-Semibold:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTImperial-SemiboldItalic:17 -> (size: 14.000, ld: 2.800, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTKarnak-Black:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-BlackCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Bold:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-BoldCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Light:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-LightCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Medium:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-MediumCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Semibold:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-SemiboldCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Text:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-Thin:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-ThinCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-UltraLight:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnak-UltraLightCursive:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTKarnakCondensed-Bold:17 -> (size: 14.000, ld: 0.000, lh: 16.800, lhr: 120%
extraSmall.Subhead:NYTStock-Bold:17 -> (size: 14.000, ld: 1.050, lh: 14.000, lhr: 100%
extraSmall.Subhead:NYTStock-Regular:17 -> (size: 14.000, ld: 1.050, lh: 14.000, lhr: 100%
extraSmall.Footnote:NYTCheltenham-Bold:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Footnote:NYTCheltenham-BoldItalic:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
extraSmall.Footnote:NYTCheltenham-Book:17 -> (size: 15.000, ld: 3.000, lh: 15.000, lhr: 100%
